image_name,number_label
1042126_25ch0,1.0
886629_25ch1,1.0
2033195_19ch0,1.0
2169534_20ch0,1.0
1903792_23ch0,1.0
219499_23ch0,1.0
1795205_20ch1,1.0
1856992_19ch0,1.0
2143060_20ch0,1.0
84404_19ch0,1.0
369184_08ch0,1.0
1000817_19ch1,1.0
1510168_25ch1,1.0
463334_23ch1,1.0
1394109_19ch1,1.0
1621405_25ch0,1.0
827448_19ch0,1.0
1669733_23ch0,1.0
1543900_25ch0,1.0
1915339_25ch1,1.0
1403996_25ch0,1.0
1846228_25ch1,1.0
1086445_19ch1,1.0
1754457_19ch0,1.0
1473818_25ch1,1.0
1720645_23ch0,1.0
1039950_25ch0,2.0
410060_06ch1,2.0
536456_06ch1,1.0
1290147_23ch1,1.0
382621_23ch1,1.0
907335_25ch1,1.0
47102_07ch1,1.0
813979_23ch0,1.0
324208_19ch1,1.0
831257_20ch0,1.0
1605475_20ch1,11.0
1485608_23ch0,1.0
1944296_23ch1,0.0
1901580_20ch0,2.0
1064279_25ch0,1.0
1773867_20ch0,0.0
1759168_19ch0,1.0
1417536_19ch0,1.0
48989_23ch0,1.0
6260_07ch1,1.0
1994149_25ch0,1.0
495686_23ch1,1.0
578503_30ch1,1.0
2363804_20ch1,1.0
1555817_25ch0,1.0
669450_19ch1,1.0
1233573_20ch0,1.0
1368282_19ch1,1.0
1497134_25ch1,1.0
1916327_25ch0,1.0
1766926_25ch1,2.0
230107_08ch0,1.0
1207177_25ch0,1.0
2242570_19ch1,0.0
1437875_20ch1,1.0
2072526_19ch1,1.0
620265_19ch1,1.0
2017198_19ch0,1.0
577778_23ch1,1.0
1031889_19ch0,1.0
471588_19ch1,1.0
2547541_25ch1,0.0
2312856_25ch0,1.0
743335_23ch1,1.0
686666_25ch0,1.0
625839_19ch0,1.0
2283053_19ch0,0.0
1594057_23ch0,1.0
1217398_25ch1,1.0
68113_23ch1,1.0
334886_23ch1,1.0
490124_19ch0,1.0
282231_01ch1,1.0
1170134_25ch1,1.0
1150008_25ch0,1.0
92349_23ch1,1.0
1040265_19ch0,1.0
183364_01ch1,1.0
746186_30ch1,1.0
247330_23ch0,1.0
1407221_19ch1,1.0
518579_20ch1,1.0
547098_25ch1,2.0
764870_19ch1,1.0
1319855_25ch0,1.0
380942_23ch0,1.0
290579_23ch1,1.0
570439_19ch1,1.0
1559991_23ch1,1.0
352913_08ch1,1.0
2026662_19ch1,1.0
2280676_19ch0,1.0
1396531_19ch1,1.0
674143_30ch0,1.0
365302_08ch0,1.0
31809_26ch0,1.0
2276255_25ch0,1.0
1123969_25ch1,1.0
364791_20ch0,1.0
2365121_20ch0,1.0
2463632_25ch0,0.0
442072_08ch0,1.0
1613030_25ch1,1.0
2104433_19ch1,1.0
1546280_25ch0,1.0
951608_25ch1,2.0
177000_08ch0,1.0
337760_08ch1,1.0
836278_30ch1,1.0
1750344_20ch1,1.0
960433_19ch0,1.0
1101618_19ch1,1.0
2191252_19ch0,1.0
2127707_25ch0,1.0
755050_25ch0,1.0
2333924_25ch0,0.0
886436_20ch0,1.0
300337_02ch1,1.0
269874_08ch0,1.0
331462_20ch1,1.0
45208_19ch0,1.0
799109_25ch1,1.0
1544939_20ch1,1.0
1228041_19ch1,1.0
552616_08ch0,1.0
1307779_19ch0,1.0
515460_23ch0,1.0
489833_20ch1,2.0
177639_02ch0,1.0
1228839_23ch1,2.0
750471_30ch1,1.0
2189819_19ch1,2.0
1301323_23ch1,1.0
759558_19ch1,1.0
824149_30ch1,1.0
1256682_19ch0,1.0
940756_23ch0,1.0
1099708_25ch0,1.0
1727668_20ch1,1.0
1472844_20ch0,1.0
1542606_25ch0,1.0
631037_19ch1,1.0
1729176_25ch1,1.0
1806869_19ch1,1.0
1102724_20ch0,2.0
729649_19ch0,1.0
1426427_23ch1,1.0
881752_23ch1,1.0
458590_07ch1,2.0
1888169_23ch0,1.0
1981243_25ch1,1.0
2249521_20ch0,1.0
2054320_25ch0,1.0
1769525_20ch1,1.0
359622_19ch0,1.0
1800763_20ch1,1.0
355307_08ch0,1.0
2340323_19ch0,1.0
779473_20ch0,1.0
1217448_19ch1,2.0
955461_20ch0,11.0
1945750_23ch1,1.0
2043189_20ch0,1.0
2187150_19ch1,1.0
2154811_25ch1,2.0
1634166_25ch0,2.0
91676_20ch1,1.0
1890309_25ch1,1.0
1229917_25ch0,2.0
77496_19ch1,1.0
1760104_19ch1,1.0
1443512_19ch1,1.0
103362_25ch0,1.0
1140025_19ch1,1.0
1778320_20ch1,1.0
1826030_20ch0,1.0
510351_06ch0,1.0
595769_23ch0,1.0
604842_23ch1,1.0
73599_20ch1,1.0
318976_29ch1,1.0
1638000_20ch0,1.0
1719890_19ch0,1.0
1286287_25ch0,1.0
303085_02ch1,1.0
474104_06ch1,1.0
62969_19ch1,1.0
478430_30ch0,1.0
408218_06ch1,1.0
57481_20ch1,1.0
1101791_25ch0,1.0
504449_08ch1,2.0
82587_19ch0,1.0
1406947_25ch0,3.0
2345441_25ch1,1.0
1774567_25ch0,1.0
331452_23ch1,1.0
173390_23ch1,1.0
873853_25ch1,2.0
1969376_19ch1,2.0
1895440_20ch0,2.0
887252_19ch1,1.0
1380864_20ch1,1.0
1799268_19ch1,1.0
615623_30ch0,0.0
16439_26ch0,1.0
1793374_20ch1,1.0
178632_01ch1,1.0
1249396_25ch0,1
957655_25ch1,1
606066_20ch0,0
1690608_19ch0,1
413746_06ch0,1
319811_25ch1,0
981927_25ch1,1
2087929_25ch0,1
17295_07ch0,1
1261612_25ch0,2
365439_19ch0,1
1501203_20ch0,1
2195527_25ch1,1
1891509_20ch0,1
1575495_25ch0,1
306859_20ch0,1
702097_30ch1,1
668481_23ch0,1
359312_08ch0,1
1022626_19ch0,1
212561_20ch0,1
300336_06ch0,1
409508_06ch0,1
2062614_20ch0,1
1659670_20ch1,2
2874_07ch1,1
1615255_20ch0,2
1981263_19ch0,0
564549_19ch1,1
1211522_25ch1,1
331317_20ch0,1
143675_08ch0,0
1682694_19ch0,1
191057_08ch0,1
1716418_25ch0,1
825957_19ch1,1
1885940_20ch1,2
379158_23ch0,1
2439503_25ch0,1
1295862_19ch1,1
257835_23ch0,1
10607_07ch0,1
26454_26ch0,1
460299_23ch1,1
2356292_25ch0,1
362666_23ch0,1
185486_08ch1,1
1428688_19ch1,1
616412_30ch0,1
787740_19ch1,1
106351_06ch0,1
640138_19ch0,1
454202_08ch1,1
2119658_19ch0,1
218427_20ch0,1
1880699_20ch0,2
1777290_19ch1,1
1246589_23ch0,2
1140648_19ch1,1
2397318_19ch1,1
622557_19ch0,1
129777_08ch0,1
640018_20ch1,1
176883_08ch0,1
1347829_25ch0,6
422682_08ch0,1
1535707_23ch1,1
1631787_23ch0,1
579254_19ch1,1
1142084_19ch1,1
839527_25ch1,0
1506768_19ch0,1
1858197_20ch0,1
801637_20ch0,11
173271_20ch0,1
57983_23ch1,1
334247_30ch0,1
423110_08ch0,1
1442608_19ch0,1
1854042_23ch0,1
1712442_25ch0,1
137785_27ch1,1
1338508_23ch1,1
1878126_20ch0,3
2237297_19ch1,1
117431_08ch0,1
104059_06ch1,1
502324_19ch0,1
2098852_25ch0,1
393984_06ch1,1
2504705_25ch1,1
1393899_23ch0,1
856995_20ch1,1
2269580_25ch1,1
1429032_20ch0,2
129543_08ch1,1
2191770_20ch0,1
143860_01ch0,1
804794_25ch1,1
1148452_23ch1,1
1293258_20ch0,2
1887023_25ch1,1
291120_23ch1,1
620056_30ch1,1
730863_30ch1,1
1765430_20ch0,11
1507595_23ch0,1
242859_20ch1,1
179195_19ch1,0
1352204_25ch1,1
1464642_25ch1,2
2278403_20ch1,2
2240123_25ch1,1
1740620_20ch0,1
395503_06ch0,1
885035_23ch1,1
798839_25ch0,0
1120887_23ch0,1
1417751_25ch1,1
1928915_23ch0,1
794070_19ch1,1
133721_30ch1,1
1106319_25ch0,2
975561_23ch0,1
192275_06ch0,1
931110_25ch1,1
315688_01ch0,1
801334_23ch0,1
913668_23ch1,1
1829216_19ch1,1
1516627_23ch1,0
2372243_25ch1,1
1326445_25ch0,2
364254_23ch1,1
1279644_23ch0,1
183992_30ch0,1
2492196_20ch1,1
129812_27ch1,1
1860484_25ch1,1
2252430_19ch0,1
2292105_19ch1,1
1192833_19ch1,1
2307570_25ch0,2
130461_08ch1,1
603812_23ch1,1
1057913_25ch1,1
1423920_19ch0,1
121180_19ch1,1
385323_19ch0,1
1735427_23ch0,2
58284_06ch1,1
134456_20ch0,1
1221823_23ch0,1
87840_20ch0,2
61268_19ch1,1
694088_25ch1,1
1455995_23ch1,1
455267_20ch0,2
257079_29ch1,1
1144423_19ch0,1
511078_06ch1,1
374424_19ch1,2
601912_19ch0,1
1673610_23ch1,1
61644_23ch0,1
921271_20ch0,2
443516_07ch1,1
1856171_19ch1,2
1533718_25ch0,1
521296_30ch0,1
2341019_19ch0,1
328329_01ch0,1
521293_23ch1,1
1949743_19ch0,1
841863_23ch1,1
48340_20ch1,1
208752_19ch0,1
1436089_19ch0,1
109779_08ch0,1
1184154_25ch1,1
1687425_23ch0,1
868968_23ch1,1
2159681_19ch1,1
1814069_25ch1,1
468322_08ch1,1
268881_07ch0,2
624130_30ch0,1
771110_25ch1,1
137692_23ch0,1
2306818_25ch1,2
1806205_19ch0,2
6662_26ch0,1
452655_19ch0,1
1530060_25ch1,1
552272_23ch1,1
272708_23ch1,1
2362962_25ch0,1
1583641_19ch0,1
363748_08ch0,1
1644354_19ch1,1
313528_29ch1,3
1364249_23ch0,1
2635353_25ch1,2
189621_27ch1,1
1514799_25ch1,1
518473_19ch0,1
450471_08ch0,0
575867_23ch0,1
129609_23ch1,1
1957508_20ch0,1
1046703_20ch1,1
1518890_20ch0,1
248340_19ch0,4
1990641_19ch1,1
2114485_20ch1,1
1708900_25ch1,1
1087349_23ch1,1
1097086_23ch1,1
2439701_25ch0,1
1906322_20ch1,1
391369_06ch0,1
1182158_20ch1,2
390204_06ch1,1
1051268_20ch1,11
1298369_25ch1,1
1797716_25ch1,1
1762439_23ch0,1
157566_06ch0,1
2071926_25ch0,1
217367_19ch1,3
1226641_25ch0,1
1212010_19ch1,1
167360_08ch1,1
1764_22ch0,6
126760_06ch0,3
1553654_23ch0,1
1585625_25ch1,0
1271804_23ch1,1
177292_23ch0,1
27027_07ch1,1
2056899_20ch0,1
298936_19ch1,1
849902_20ch0,1
450620_23ch1,1
1520513_23ch1,1
192725_02ch0,1
1815407_19ch0,1
1287615_25ch1,2
1944532_23ch1,1
1476019_20ch1,1
1492566_25ch0,1
491851_19ch0,1
20316_26ch1,1
1227098_25ch1,2
1359965_19ch1,1
1050543_25ch0,1
369014_08ch1,1
789497_25ch1,1
341624_06ch0,1
666727_07ch0,1
1907027_23ch1,1
1708044_23ch0,1
2070177_20ch0,1
427924_25ch0,1
1135353_20ch0,1
1527554_25ch0,1
406012_08ch0,1
1203977_23ch1,1
2192889_19ch0,1
355740_23ch0,1
1855323_25ch0,1
88921_20ch0,1
287648_20ch1,1
738775_30ch0,1
988761_23ch1,1
1373303_23ch1,1
702223_25ch1,1
971641_19ch0,1
1895551_20ch1,1
1035168_19ch1,1
2044851_25ch0,3
210090_19ch0,0
1229832_25ch1,1
802128_23ch1,1
165419_20ch0,1
823634_25ch0,1
2369893_25ch0,1
342406_23ch1,1
1283953_20ch0,1
2021445_25ch0,1
98290_23ch0,1
85640_19ch1,1
1279025_25ch0,1
381549_30ch1,1
2279388_19ch1,1
1253851_19ch0,1
1573722_25ch0,1
1493868_19ch1,1
290997_01ch1,1
1402959_20ch0,1
1049718_25ch1,1
1726219_23ch0,1
393678_19ch0,1
1182484_19ch1,2
1072035_20ch1,2
1720305_23ch1,1
441095_02ch1,1
2089932_25ch0,1
36018_07ch0,1
404971_01ch1,1
414022_02ch1,1
321966_23ch1,1
2174817_20ch1,1
35921_26ch0,1
420783_06ch1,1
1091521_19ch0,1
321403_06ch1,1
1038104_25ch0,1
786954_19ch0,1
1686111_25ch1,1
2049629_19ch1,1
424829_06ch1,1
1843836_20ch0,1
1817068_20ch0,1
400760_19ch0,1
323512_23ch1,1
859387_25ch0,1
1973458_25ch1,1
1553321_19ch1,1
1110118_19ch0,2
1236664_23ch0,1
337731_02ch0,1
158126_20ch0,1
1861169_23ch1,1
1798983_23ch1,1
1204982_19ch0,1
407990_06ch0,1
1864062_25ch1,1
585114_23ch0,1
184532_02ch0,1
77633_19ch1,1
576184_06ch1,1
1740289_19ch1,1
567408_20ch0,2
899791_23ch1,1
810087_30ch1,1
231632_02ch0,0
1749495_19ch1,1
180571_30ch1,1
1343572_20ch1,1
29992_26ch1,1
966879_19ch0,1
717284_30ch1,1
2297679_19ch0,1
424022_19ch1,1
160632_08ch1,1
2295269_19ch0,1
1779739_20ch1,1
1827056_20ch0,2
1882050_23ch1,1
115959_08ch0,1
1655423_20ch0,2
1516846_19ch0,1
1865960_19ch0,1
1842947_25ch0,2
469670_19ch1,1
860906_20ch1,1
484150_06ch0,1
1799552_23ch0,1
829776_19ch0,1
1888022_20ch1,1
825944_23ch1,1
838293_25ch0,1
1394379_25ch1,1
108976_08ch1,1
539696_08ch1,1
1310174_20ch1,1
420897_19ch1,1
433736_19ch1,1
1145710_19ch0,1
1877237_23ch0,1
2062596_25ch1,2
1369936_25ch1,1
335485_01ch0,9
1019443_23ch0,1
694500_25ch0,2
897125_20ch1,1
400352_01ch1,1
1774227_19ch0,1
1707613_20ch1,1
1029241_23ch1,1
1079800_25ch1,1
412111_06ch0,1
709961_19ch1,1
434514_07ch1,1
1344551_19ch0,1
731232_19ch0,1
760104_19ch1,1
1620578_25ch1,3
2009487_23ch0,1
516562_20ch0,1
1114768_19ch0,1
2024129_19ch0,1
591050_25ch1,1
1972802_19ch0,1
1130944_25ch1,1
2356130_25ch0,1
678007_25ch0,1
2106300_20ch0,1
1219816_25ch1,1
1684107_23ch1,1
1632270_23ch0,1
2341472_19ch1,1
991923_25ch0,1
2229706_20ch0,1
1076668_19ch1,1
2191901_20ch0,1
2014342_19ch0,1
1715669_19ch0,1
1078542_19ch1,1
529726_20ch0,2
903788_25ch1,1
87731_19ch0,1
731362_19ch0,1
1763481_23ch0,2
1912653_19ch1,1
1856682_25ch0,1
1202707_20ch0,2
736840_30ch0,1
1100853_19ch1,1
1225292_25ch0,1
846518_23ch0,1
2196152_20ch1,1
945364_19ch1,1
384171_06ch1,1
384195_30ch0,1
2357151_25ch1,1
1602597_20ch1,1
2296566_25ch0,2
1328069_23ch0,1
449406_19ch1,1
1699363_23ch1,2
938116_19ch0,1
1283844_25ch1,1
2056459_25ch1,1
2460536_25ch0,2
749569_19ch1,1
139415_06ch1,1
512220_19ch1,1
15052_06ch1,3
1274820_19ch1,1
275971_08ch0,1
2010893_25ch0,1
1138509_20ch1,2
1270164_19ch0,1
2100972_19ch1,1
186340_20ch0,1
1519533_23ch1,1
1796276_20ch0,2
2249018_19ch0,2
1274786_19ch0,1
2237711_25ch1,1
1846837_19ch0,2
1846103_20ch1,1
425287_06ch1,1
625666_23ch1,1
1137694_20ch0,2
799454_19ch1,1
672538_07ch1,1
1984321_20ch1,1
699780_07ch1,1
1923469_25ch0,1
849189_25ch1,2
841284_23ch1,1
2105009_19ch0,1
421529_20ch0,2
1355777_23ch1,1
1006649_25ch1,1
2280356_19ch0,1
1756170_25ch1,2
774383_19ch0,1
752197_30ch0,1
1611414_23ch1,1
287016_08ch1,1
1607444_25ch1,1
1144177_23ch1,1
1318240_19ch0,1
2244924_19ch0,1
32289_20ch0,2
850410_20ch0,1
1304754_25ch0,1
1832400_23ch0,1
1718440_25ch0,1
361129_02ch1,3
542335_23ch0,1
2022478_25ch0,1
1445478_20ch1,2
1644304_20ch0,1
818693_25ch1,1
360797_19ch1,1
169042_01ch1,1
50165_26ch1,1
787400_20ch0,1
1980992_20ch1,1
837516_20ch0,1
1291830_20ch0,2
1245196_23ch1,1
793903_20ch0,2
2167455_19ch1,1
276214_07ch1,1
695260_25ch0,1
398975_02ch0,1
695863_25ch1,2
880932_25ch0,1
1651483_23ch1,1
1153202_19ch0,1
2438040_25ch1,1
292554_08ch0,1
1767697_23ch1,1
1529504_25ch1,1
73477_20ch0,2
91856_06ch1,3
1385358_19ch1,1
1446287_20ch1,1
2486820_20ch1,1
1171725_25ch1,1
449063_19ch1,1
1105656_23ch1,1
436817_19ch1,1
207770_08ch0,1
1716932_25ch0,2
1670350_25ch0,1
1578023_20ch1,2
2203274_25ch0,1
4798_26ch1,1
1982044_20ch0,1
165717_23ch1,1
336061_02ch0,1
844962_25ch0,1
1805145_23ch0,2
325505_08ch1,1
1784168_25ch0,1
1179252_23ch1,2
1154590_23ch0,1
229482_23ch0,1
1048547_20ch0,2
802708_19ch1,1
701366_30ch0,1
2427760_25ch0,1
2171416_25ch0,1
1450062_25ch1,1
580191_30ch1,1
1211928_25ch0,2
2235764_25ch1,1
1839416_25ch1,2
126215_02ch1,1
153086_07ch0,1
1308600_20ch0,1
2429418_25ch0,2
268730_01ch1,1
2401753_25ch0,1
164101_01ch0,1
364654_23ch1,1
1388338_23ch0,1
52652_06ch0,1
152425_19ch1,1
715048_30ch0,1
1789672_25ch0,1
959148_23ch0,1
1973517_20ch1,1
1061754_20ch1,1
472756_06ch1,1
1838059_25ch0,1
1024394_19ch1,1
2250573_25ch1,1
2009633_23ch1,1
234616_23ch0,1
1224013_23ch0,1
1219168_19ch0,1
1043066_23ch1,1
1793880_20ch0,1
727025_19ch1,1
1057501_25ch0,1
1049661_20ch1,0
1415822_25ch0,1
2089467_25ch0,1
1577080_23ch1,1
1442565_25ch1,2
1204121_25ch0,1
1986326_20ch1,1
1071804_19ch1,1
338867_23ch1,1
732085_07ch0,1
851192_19ch0,2
1487231_20ch0,1
1257010_25ch1,2
162198_20ch1,1
2040378_19ch0,1
2375372_25ch1,2
102535_27ch1,1
83708_23ch1,1
1099402_19ch1,1
1218829_25ch1,1
592114_19ch1,1
833299_30ch1,1
25243_26ch1,1
281089_29ch1,1
1237743_19ch0,1
403732_01ch1,1
374958_01ch0,1
173257_01ch1,1
1730157_25ch0,1
393463_23ch1,1
1393207_23ch0,1
1433114_20ch0,1
244733_23ch0,1
1716065_20ch0,2
1906027_19ch0,1
178454_30ch0,1
2001794_23ch0,1
263826_19ch1,1
256743_23ch0,1
296438_08ch1,1
652881_20ch0,11
1112722_19ch1,1
817002_20ch0,2
895981_20ch0,1
243005_23ch1,1
212567_06ch1,1
1633412_19ch0,1
1011284_25ch1,2
211560_23ch0,1
1988601_23ch1,1
135984_20ch1,1
1929625_20ch1,1
1444826_25ch1,1
216821_19ch0,3
307566_02ch0,1
15817_23ch1,0
291872_19ch1,1
154368_19ch0,1
323455_06ch0,1
1959291_19ch1,1
38963_19ch1,1
1158584_19ch1,1
476035_30ch0,1
18314_19ch1,1
1582485_23ch0,2
1121549_25ch1,1
1467802_23ch0,1
429107_02ch0,1
2343824_25ch0,1
527113_23ch1,1
1141837_23ch0,1
2134340_19ch1,1
1816232_23ch1,1
879600_23ch0,1
1185929_19ch1,1
767908_20ch1,1
1520936_23ch0,1
1076167_19ch1,2
559619_23ch1,1
707484_30ch1,1
439440_19ch1,1
256493_06ch0,3
141098_06ch0,1
1304105_25ch1,1
37728_23ch1,1
7221_01ch0,1
536830_20ch0,1
1415664_20ch1,2
